a0,gamma0,R,chi
0.81240846,1.7402094,2.7114448e-08,6.8604444e-06
0.82802817,1.7402094,2.8167099e-08,6.9923462e-06
0.8439482,1.7402094,2.9260617e-08,7.1267841e-06
0.86017431,1.7402094,3.0396588e-08,7.2638067e-06
0.87671239,1.7402094,3.157666e-08,7.4034637e-06
0.89356844,1.7402094,3.2802545e-08,7.5458059e-06
0.91074857,1.7402094,3.4076022e-08,7.6908848e-06
0.92825901,1.7402094,3.5398939e-08,7.8387531e-06
0.94610612,1.7402094,3.6773215e-08,7.9894643e-06
0.96429636,1.7402094,3.8200844e-08,8.1430732e-06
0.98283633,1.7402094,3.9683896e-08,8.2996354e-06
1.0017328,1.7402094,4.1224525e-08,8.4592078e-06
1.0209925,1.7402094,4.2824965e-08,8.6218481e-06
1.0406226,1.7402094,4.4487537e-08,8.7876155e-06
1.06063,1.7402094,4.6214656e-08,8.9565699e-06
1.0810221,1.7402094,4.8008825e-08,9.1287728e-06
1.1018063,1.7402094,4.9872648e-08,9.3042865e-06
1.1229901,1.7402094,5.1808829e-08,9.4831747e-06
1.1445812,1.7402094,5.3820179e-08,9.6655023e-06
1.1665874,1.7402094,5.5909613e-08,9.8513354e-06
1.1890167,1.7402094,5.8080165e-08,1.0040741e-05
1.2118773,1.7402094,6.0334983e-08,1.0233789e-05
1.2351774,1.7402094,6.2677339e-08,1.0430548e-05
1.2589254,1.7402094,6.511063e-08,1.063109e-05
1.2831301,1.7402094,6.7638389e-08,1.0835488e-05
1.3078001,1.7402094,7.0264281e-08,1.1043816e-05
1.3329444,1.7402094,7.2992117e-08,1.1256149e-05
1.3585721,1.7402094,7.5825855e-08,1.1472565e-05
1.3846926,1.7402094,7.8769605e-08,1.1693141e-05
1.4113153,1.7402094,8.1827639e-08,1.1917959e-05
1.4384499,1.7402094,8.5004394e-08,1.2147098e-05
1.4661061,1.7402094,8.8304478e-08,1.2380644e-05
1.4942941,1.7402094,9.173268e-08,1.2618679e-05
1.5230241,1.7402094,9.5293973e-08,1.2861291e-05
1.5523064,1.7402094,9.8993525e-08,1.3108568e-05
1.5821517,1.7402094,1.028367e-07,1.3360599e-05
1.6125708,1.7402094,1.0682908e-07,1.3617476e-05
1.6435748,1.7402094,1.1097646e-07,1.3879291e-05
1.6751749,1.7402094,1.1528484e-07,1.414614e-05
1.7073825,1.7402094,1.1976049e-07,1.441812e-05
1.7402094,1.7402094,1.2440989e-07,1.4695329e-05
1.7736674,1.7402094,1.292398e-07,1.4977868e-05
1.8077687,1.7402094,1.3425721e-07,1.5265839e-05
1.8425256,1.7402094,1.3946941e-07,1.5559346e-05
1.8779508,1.7402094,1.4488396e-07,1.5858497e-05
1.9140571,1.7402094,1.5050872e-07,1.6163399e-05
1.9508576,1.7402094,1.5635185e-07,1.6474164e-05
1.9883656,1.7402094,1.6242182e-07,1.6790903e-05
2.0265948,1.7402094,1.6872745e-07,1.7113732e-05
2.0655589,1.7402094,1.7527787e-07,1.7442768e-05
2.1052723,1.7402094,1.820826e-07,1.777813e-05
2.1457491,1.7402094,1.891515e-07,1.811994e-05
2.1870042,1.7402094,1.9649484e-07,1.8468322e-05
2.2290525,1.7402094,2.0412326e-07,1.8823402e-05
2.2719092,1.7402094,2.1204784e-07,1.9185309e-05
2.3155899,1.7402094,2.2028007e-07,1.9554174e-05
2.3601105,1.7402094,2.288319e-07,1.993013e-05
2.405487,1.7402094,2.3771573e-07,2.0313316e-05
2.4517359,1.7402094,2.4694445e-07,2.0703868e-05
2.498874,1.7402094,2.5653145e-07,2.110193e-05
2.5469184,1.7402094,2.6649065e-07,2.1507644e-05
2.5958866,1.7402094,2.7683649e-07,2.192116e-05
2.6457962,1.7402094,2.8758398e-07,2.2342625e-05
2.6966654,1.7402094,2.9874871e-07,2.2772194e-05
2.7485127,1.7402094,3.1034688e-07,2.3210022e-05
2.8013568,1.7402094,3.2239533e-07,2.3656268e-05
2.8552168,1.7402094,3.3491153e-07,2.4111094e-05
2.9101125,1.7402094,3.4791364e-07,2.4574664e-05
2.9660635,1.7402094,3.6142052e-07,2.5047147e-05
3.0230904,1.7402094,3.7545177e-07,2.5528714e-05
3.0812136,1.7402094,3.9002775e-07,2.601954e-05
3.1404543,1.7402094,4.0516961e-07,2.6519803e-05
3.200834,1.7402094,4.2089931e-07,2.7029684e-05
3.2623747,1.7402094,4.3723968e-07,2.7549368e-05
3.3250985,1.7402094,4.5421443e-07,2.8079044e-05
3.3890282,1.7402094,4.7184817e-07,2.8618904e-05
3.4541872,1.7402094,4.901665e-07,2.9169143e-05
3.5205988,1.7402094,5.09196e-07,2.9729962e-05
3.5882874,1.7402094,5.2896427e-07,3.0301563e-05
3.6572773,1.7402094,5.4949999e-07,3.0884154e-05
3.7275937,1.7402094,5.7083296e-07,3.1477946e-05
3.799262,1.7402094,5.9299413e-07,3.2083154e-05
3.8723083,1.7402094,6.1601566e-07,3.2699999e-05
3.9467589,1.7402094,6.3993093e-07,3.3328703e-05
4.022641,1.7402094,6.6477466e-07,3.3969495e-05
4.099982,1.7402094,6.9058288e-07,3.4622607e-05
4.1788101,1.7402094,7.1739305e-07,3.5288276e-05
4.2591537,1.7402094,7.4524405e-07,3.5966744e-05
4.341042,1.7402094,7.741763e-07,3.6658256e-05
4.4245047,1.7402094,8.0423177e-07,3.7363063e-05
4.5095721,1.7402094,8.3545407e-07,3.8081421e-05
4.5962751,1.7402094,8.6788849e-07,3.8813591e-05
4.6846451,1.7402094,9.0158211e-07,3.9559838e-05
4.7747141,1.7402094,9.3658379e-07,4.0320432e-05
4.8665148,1.7402094,9.7294433e-07,4.109565e-05
4.9600805,1.7402094,1.0107165e-06,4.1885773e-05
5.0554451,1.7402094,1.049955e-06,4.2691087e-05
5.1526433,1.7402094,1.0907169e-06,4.3511884e-05
5.2517102,1.7402094,1.1330613e-06,4.4348462e-05
5.3526818,1.7402094,1.1770496e-06,4.5201125e-05
5.4555948,1.7402094,1.2227456e-06,4.6070181e-05
5.5604864,1.7402094,1.2702157e-06,4.6955946e-05
5.6673947,1.7402094,1.3195286e-06,4.7858741e-05
5.7763584,1.7402094,1.3707561e-06,4.8778894e-05
5.8874172,1.7402094,1.4239722e-06,4.9716738e-05
6.0006112,1.7402094,1.4792544e-06,5.0672613e-05
6.1159815,1.7402094,1.5366828e-06,5.1646866e-05
6.23357,1.7402094,1.5963407e-06,5.2639851e-05
6.3534193,1.7402094,1.6583147e-06,5.3651928e-05
6.4755729,1.7402094,1.7226946e-06,5.4683463e-05
6.600075,1.7402094,1.7895739e-06,5.573483e-05
6.7269709,1.7402094,1.8590497e-06,5.6806412e-05
6.8563065,1.7402094,1.9312227e-06,5.7898597e-05
6.9881288,1.7402094,2.0061976e-06,5.901178e-05
7.1224856,1.7402094,2.0840832e-06,6.0146366e-05
7.2594255,1.7402094,2.1649926e-06,6.1302765e-05
7.3989984,1.7402094,2.249043e-06,6.2481399e-05
7.5412547,1.7402094,2.3363565e-06,6.3682693e-05
7.6862461,1.7402094,2.4270598e-06,6.4907084e-05
7.8340252,1.7402094,2.5212843e-06,6.6155015e-05
7.9846455,1.7402094,2.6191669e-06,6.742694e-05
8.1381617,1.7402094,2.7208496e-06,6.8723319e-05
8.2946295,1.7402094,2.8264798e-06,7.0044623e-05
8.4541056,1.7402094,2.9362108e-06,7.1391331e-05
8.6166479,1.7402094,3.0502019e-06,7.2763932e-05
8.7823153,1.7402094,3.1686184e-06,7.4162922e-05
8.9511678,1.7402094,3.2916322e-06,7.558881e-05
9.1232668,1.7402094,3.4194216e-06,7.7042113e-05
9.2986747,1.7402094,3.5521722e-06,7.8523358e-05
9.477455,1.7402094,3.6900764e-06,8.0033082e-05
9.6596726,1.7402094,3.8333345e-06,8.1571832e-05
9.8453936,1.7402094,3.9821541e-06,8.3140167e-05
10.034685,1.7402094,4.1367514e-06,8.4738656e-05
10.227617,1.7402094,4.2973505e-06,8.6367878e-05
10.424257,1.7402094,4.4641844e-06,8.8028423e-05
10.624678,1.7402094,4.6374953e-06,8.9720896e-05
10.828953,1.7402094,4.8175345e-06,9.1445908e-05
11.037155,1.7402094,5.0045633e-06,9.3204086e-05
11.24936,1.7402094,5.198853e-06,9.4996068e-05
11.465645,1.7402094,5.4006856e-06,9.6822503e-05
11.686089,1.7402094,5.6103538e-06,9.8684054e-05
11.91077,1.7402094,5.8281618e-06,0.0001005814
12.139772,1.7402094,6.0544257e-06,0.00010251522
12.373176,1.7402094,6.2894737e-06,0.00010448622
12.611068,1.7402094,6.5336469e-06,0.00010649512
12.853534,1.7402094,6.7872995e-06,0.00010854264
13.100662,1.7402094,7.0507995e-06,0.00011062952
13.352541,1.7402094,7.3245293e-06,0.00011275653
13.609262,1.7402094,7.6088859e-06,0.00011492444
13.87092,1.7402094,7.904282e-06,0.00011713403
14.137608,1.7402094,8.2111461e-06,0.0001193861
14.409424,1.7402094,8.5299235e-06,0.00012168146
14.686466,1.7402094,8.8610765e-06,0.00012402096
14.968834,1.7402094,9.2050858e-06,0.00012640544
15.256631,1.7402094,9.5624504e-06,0.00012883577
15.549962,1.7402094,9.9336887e-06,0.00013131282
15.848932,1.7402094,1.031934e-05,0.0001338375
16.15365,1.7402094,1.0719962e-05,0.00013641072
16.464227,1.7402094,1.1136138e-05,0.00013903341
16.780776,1.7402094,1.1568471e-05,0.00014170652
17.10341,1.7402094,1.2017588e-05,0.00014443103
17.432248,1.7402094,1.2484141e-05,0.00014720793
17.767407,1.7402094,1.2968807e-05,0.00015003821
18.109011,1.7402094,1.3472289e-05,0.00015292291
18.457183,1.7402094,1.3995317e-05,0.00015586307
18.812049,1.7402094,1.453865e-05,0.00015885976
19.173737,1.7402094,1.5103077e-05,0.00016191407
19.54238,1.7402094,1.5689416e-05,0.0001650271
19.91811,1.7402094,1.6298519e-05,0.00016819998
20.301064,1.7402094,1.6931268e-05,0.00017143386
20.691381,1.7402094,1.7588583e-05,0.00017472992
21.089202,1.7402094,1.8271416e-05,0.00017808936
21.494672,1.7402094,1.8980758e-05,0.00018151338
21.907938,1.7402094,1.9717639e-05,0.00018500323
22.329149,1.7402094,2.0483127e-05,0.00018856018
22.758459,1.7402094,2.1278334e-05,0.00019218552
23.196023,1.7402094,2.2104412e-05,0.00019588056
23.642,1.7402094,2.2962561e-05,0.00019964665
24.096551,1.7402094,2.3854025e-05,0.00020348514
24.559842,1.7402094,2.4780099e-05,0.00020739743
25.03204,1.7402094,2.5742124e-05,0.00021138494
25.513317,1.7402094,2.6741498e-05,0.00021544912
26.003847,1.7402094,2.777967e-05,0.00021959144
26.503808,1.7402094,2.8858147e-05,0.0002238134
27.013381,1.7402094,2.9978493e-05,0.00022811653
27.532752,1.7402094,3.1142333e-05,0.0002325024
28.062109,1.7402094,3.2351357e-05,0.00023697259
28.601643,1.7402094,3.3607318e-05,0.00024152872
29.15155,1.7402094,3.4912039e-05,0.00024617246
29.71203,1.7402094,3.6267412e-05,0.00025090548
30.283287,1.7402094,3.7675404e-05,0.00025572949
30.865526,1.7402094,3.9138058e-05,0.00026064626
31.45896,1.7402094,4.0657496e-05,0.00026565756
32.063803,1.7402094,4.2235922e-05,0.0002707652
32.680276,1.7402094,4.3875626e-05,0.00027597105
33.308601,1.7402094,4.5578988e-05,0.00028127699
33.949006,1.7402094,4.7348479e-05,0.00028668494
34.601725,1.7402094,4.9186666e-05,0.00029219687
35.266992,1.7402094,5.1096216e-05,0.00029781477
35.94505,1.7402094,5.30799e-05,0.00030354068
36.636145,1.7402094,5.5140595e-05,0.00030937669
37.340528,1.7402094,5.7281292e-05,0.0003153249
38.058453,1.7402094,5.9505095e-05,0.00032138747
38.790181,1.7402094,6.1815233e-05,0.0003275666
39.535978,1.7402094,6.4215056e-05,0.00033386454
40.296113,1.7402094,6.6708046e-05,0.00034028356
41.070864,1.7402094,6.929782e-05,0.000346826
41.86051,1.7402094,7.1988135e-05,0.00035349422
42.665338,1.7402094,7.4782896e-05,0.00036029066
43.48564,1.7402094,7.7686156e-05,0.00036721776
44.321713,1.7402094,8.0702127e-05,0.00037427805
45.173862,1.7402094,8.3835187e-05,0.00038147408
46.042394,1.7402094,8.708988e-05,0.00038880846
46.927625,1.7402094,9.0470928e-05,0.00039628386
47.829875,1.7402094,9.3983237e-05,0.00040390298
48.749473,1.7402094,9.7631902e-05,0.00041166859
49.686751,1.7402094,0.00010142222,0.00041958351
50.64205,1.7402094,0.00010535968,0.0004276506
51.615716,1.7402094,0.00010945001,0.0004358728
52.608102,1.7402094,0.00011369914,0.00044425308
53.619568,1.7402094,0.00011811322,0.00045279448
54.650481,1.7402094,0.00012269867,0.0004615001
55.701214,1.7402094,0.00012746215,0.0004703731
56.77215,1.7402094,0.00013241055,0.00047941669
57.863675,1.7402094,0.00013755106,0.00048863416
58.976187,1.7402094,0.00014289113,0.00049802885
60.110089,1.7402094,0.00014843853,0.00050760417
61.265791,1.7402094,0.00015420128,0.00051736358
62.443713,1.7402094,0.00016018777,0.00052731064
63.644283,1.7402094,0.00016640666,0.00053744894
64.867935,1.7402094,0.00017286698,0.00054778216
66.115114,1.7402094,0.00017957811,0.00055831406
67.386272,1.7402094,0.00018654979,0.00056904844
68.681869,1.7402094,0.00019379212,0.00057998921
70.002376,1.7402094,0.00020131562,0.00059114033
71.348272,1.7402094,0.00020913119,0.00060250585
72.720044,1.7402094,0.00021725019,0.00061408989
74.118191,1.7402094,0.00022568439,0.00062589664
75.543219,1.7402094,0.00023444603,0.0006379304
76.995646,1.7402094,0.00024354781,0.00065019553
78.475997,1.7402094,0.00025300295,0.00066269646
79.98481,1.7402094,0.00026282516,0.00067543775
81.522633,1.7402094,0.00027302869,0.00068842401
83.090022,1.7402094,0.00028362835,0.00070165994
84.687546,1.7402094,0.00029463952,0.00071515036
86.315785,1.7402094,0.00030607817,0.00072890015
87.97533,1.7402094,0.00031796089,0.00074291429
89.666781,1.7402094,0.00033030493,0.00075719788
91.390753,1.7402094,0.0003431282,0.00077175609
93.147871,1.7402094,0.0003564493,0.00078659421
94.938772,1.7402094,0.00037028756,0.0008017176
96.764105,1.7402094,0.00038466305,0.00081713177
98.624534,1.7402094,0.00039959664,0.0008328423
100.52073,1.7402094,0.00041510998,0.00084885488
102.45339,1.7402094,0.0004312256,0.00086517533
104.4232,1.7402094,0.00044796686,0.00088180956
106.43088,1.7402094,0.00046535806,0.00089876361
108.47717,1.7402094,0.00048342443,0.00091604363
110.5628,1.7402094,0.00050219218,0.00093365587
112.68853,1.7402094,0.00052168854,0.00095160674
114.85512,1.7402094,0.0005419418,0.00096990274
117.06338,1.7402094,0.00056298135,0.00098855051
119.31409,1.7402094,0.0005848377,0.0010075568
121.60807,1.7402094,0.00060754257,0.0010269285
123.94616,1.7402094,0.0006311289,0.0010466727
126.3292,1.7402094,0.00065563091,0.0010667965
128.75806,1.7402094,0.00068108415,0.0010873072
131.23362,1.7402094,0.00070752555,0.0011082122
133.75678,1.7402094,0.00073499347,0.0011295192
136.32844,1.7402094,0.00076352776,0.0011512358
138.94955,1.7402094,0.00079316983,0.0011733699
141.62105,1.7402094,0.00082396268,0.0011959296
144.34392,1.7402094,0.00085595098,0.0012189231
147.11914,1.7402094,0.00088918115,0.0012423586
149.94771,1.7402094,0.0009237014,0.0012662448
152.83067,1.7402094,0.00095956181,0.0012905901
155.76906,1.7402094,0.00099681441,0.0013154036
158.76394,1.7402094,0.0010355132,0.0013406941
161.81641,1.7402094,0.0010757145,0.0013664708
164.92756,1.7402094,0.0011174764,0.0013927432
168.09853,1.7402094,0.0011608597,0.0014195207
171.33046,1.7402094,0.0012059272,0.001446813
174.62454,1.7402094,0.0012527443,0.00147463
177.98194,1.7402094,0.001301379,0.0015029819
181.4039,1.7402094,0.0013519018,0.0015318789
184.89165,1.7402094,0.001404386,0.0015613314
188.44645,1.7402094,0.0014589078,0.0015913503
192.06961,1.7402094,0.0015155462,0.0016219462
195.76242,1.7402094,0.0015743836,0.0016531305
199.52623,1.7402094,0.0016355051,0.0016849143
0.1,1.7808468,4.204138e-10,8.6417734e-07
0.10192264,1.7808468,4.3673532e-10,8.8079238e-07
0.10388225,1.7808468,4.5369048e-10,8.9772688e-07
0.10587954,1.7808468,4.7130389e-10,9.1498696e-07
0.10791522,1.7808468,4.8960109e-10,9.3257889e-07
0.10999005,1.7808468,5.0860864e-10,9.5050905e-07
0.11210476,1.7808468,5.283541e-10,9.6878395e-07
0.11426014,1.7808468,5.4886614e-10,9.874102e-07
0.11645695,1.7808468,5.701745e-10,1.0063946e-06
0.118696,1.7808468,5.9231011e-10,1.025744e-06
0.1209781,1.7808468,6.1530508e-10,1.0454653e-06
0.12330408,1.7808468,6.3919277e-10,1.0655659e-06
0.12567478,1.7808468,6.6400784e-10,1.0860529e-06
0.12809105,1.7808468,6.8978629e-10,1.1069339e-06
0.13055379,1.7808468,7.1656553e-10,1.1282162e-06
0.13306387,1.7808468,7.443844e-10,1.1499078e-06
0.13562221,1.7808468,7.7328328e-10,1.1720164e-06
0.13822974,1.7808468,8.0330408e-10,1.1945501e-06
0.14088741,1.7808468,8.3449036e-10,1.2175171e-06
0.14359617,1.7808468,8.6688737e-10,1.2409256e-06
0.14635701,1.7808468,9.0054212e-10,1.2647841e-06
0.14917093,1.7808468,9.3550343e-10,1.2891014e-06
0.15203896,1.7808468,9.7182203e-10,1.3138862e-06
0.15496213,1.7808468,1.0095506e-09,1.3391476e-06
0.15794149,1.7808468,1.0487439e-09,1.3648946e-06
0.16097814,1.7808468,1.0894588e-09,1.3911366e-06
0.16407318,1.7808468,1.1317543e-09,1.4178832e-06
0.16722772,1.7808468,1.1756918e-09,1.4451441e-06
0.17044291,1.7808468,1.2213352e-09,1.472929e-06
0.17371992,1.7808468,1.2687505e-09,1.5012482e-06
0.17705994,1.7808468,1.3180065e-09,1.5301118e-06
0.18046417,1.7808468,1.3691749e-09,1.5595304e-06
0.18393385,1.7808468,1.4223297e-09,1.5895146e-06
0.18747024,1.7808468,1.4775481e-09,1.6200753e-06
0.19107462,1.7808468,1.5349102e-09,1.6512236e-06
0.1947483,1.7808468,1.5944993e-09,1.6829707e-06
0.19849262,1.7808468,1.6564018e-09,1.7153282e-06
0.20230892,1.7808468,1.7207074e-09,1.7483079e-06
0.2061986,1.7808468,1.7875096e-09,1.7819216e-06
0.21016306,1.7808468,1.8569053e-09,1.8161816e-06
0.21420375,1.7808468,1.928995e-09,1.8511003e-06
0.21832212,1.7808468,2.0038834e-09,1.8866903e-06
0.22251968,1.7808468,2.0816792e-09,1.9229646e-06
0.22679794,1.7808468,2.1624952e-09,1.9599364e-06
0.23115845,1.7808468,2.2464487e-09,1.9976189e-06
0.2356028,1.7808468,2.3336615e-09,2.036026e-06
0.2401326,1.7808468,2.4242601e-09,2.0751715e-06
0.2447495,1.7808468,2.518376e-09,2.1150697e-06
0.24945515,1.7808468,2.6161457e-09,2.1557349e-06
0.25425129,1.7808468,2.717711e-09,2.197182e-06
0.25913963,1.7808468,2.8232194e-09,2.239426e-06
0.26412196,1.7808468,2.9328239e-09,2.2824821e-06
0.26920008,1.7808468,3.0466835e-09,2.3263661e-06
0.27437584,1.7808468,3.1649634e-09,2.3710938e-06
0.27965111,1.7808468,3.2878352e-09,2.4166815e-06
0.2850278,1.7808468,3.4154773e-09,2.4631456e-06
0.29050787,1.7808468,3.5480747e-09,2.5105031e-06
0.29609329,1.7808468,3.6858199e-09,2.5587711e-06
0.30178611,1.7808468,3.8289127e-09,2.6079672e-06
0.30758838,1.7808468,3.9775607e-09,2.6581091e-06
0.31350221,1.7808468,4.1319796e-09,2.709215e-06
0.31952973,1.7808468,4.2923934e-09,2.7613036e-06
0.32567315,1.7808468,4.4590349e-09,2.8143936e-06
0.33193468,1.7808468,4.6321459e-09,2.8685043e-06
0.3383166,1.7808468,4.8119774e-09,2.9236554e-06
0.34482122,1.7808468,4.9987905e-09,2.9798669e-06
0.3514509,1.7808468,5.1928561e-09,3.037159e-06
0.35820805,1.7808468,5.3944558e-09,3.0955528e-06
0.36509511,1.7808468,5.6038822e-09,3.1550692e-06
0.37211458,1.7808468,5.8214389e-09,3.2157299e-06
0.37926902,1.7808468,6.0474418e-09,3.2775569e-06
0.38656101,1.7808468,6.2822187e-09,3.3405726e-06
0.3939932,1.7808468,6.5261103e-09,3.4047999e-06
0.40156828,1.7808468,6.7794703e-09,3.4702621e-06
0.409289,1.7808468,7.0426663e-09,3.5369828e-06
0.41715817,1.7808468,7.3160804e-09,3.6049864e-06
0.42517863,1.7808468,7.600109e-09,3.6742974e-06
0.4333533,1.7808468,7.8951643e-09,3.744941e-06
0.44168513,1.7808468,8.2016745e-09,3.8169428e-06
0.45017716,1.7808468,8.5200841e-09,3.890329e-06
0.45883246,1.7808468,8.8508552e-09,3.9651262e-06
0.46765417,1.7808468,9.1944676e-09,4.0413614e-06
0.47664549,1.7808468,9.55142e-09,4.1190623e-06
0.48580968,1.7808468,9.9222301e-09,4.1982572e-06
0.49515007,1.7808468,1.0307436e-08,4.2789747e-06
0.50467003,1.7808468,1.0707597e-08,4.3612441e-06
0.51437304,1.7808468,1.1123292e-08,4.4450952e-06
0.52426259,1.7808468,1.1555127e-08,4.5305585e-06
0.53434229,1.7808468,1.2003726e-08,4.617665e-06
0.54461579,1.7808468,1.246974e-08,4.7064462e-06
0.5550868,1.7808468,1.2953847e-08,4.7969344e-06
0.56575914,1.7808468,1.3456748e-08,4.8891623e-06
0.57663667,1.7808468,1.3979173e-08,4.9831634e-06
0.58772333,1.7808468,1.4521879e-08,5.0789719e-06
0.59902315,1.7808468,1.5085655e-08,5.1766223e-06
0.61054023,1.7808468,1.5671318e-08,5.2761503e-06
0.62227874,1.7808468,1.6279718e-08,5.3775918e-06
0.63424294,1.7808468,1.6911738e-08,5.4809837e-06
0.64643716,1.7808468,1.7568294e-08,5.5863635e-06
0.65886584,1.7808468,1.825034e-08,5.6937693e-06
0.67153348,1.7808468,1.8958864e-08,5.8032402e-06
0.68444467,1.7808468,1.9694894e-08,5.9148157e-06
0.6976041,1.7808468,2.04595e-08,6.0285365e-06
0.71101653,1.7808468,2.1253789e-08,6.1444438e-06
0.72468684,1.7808468,2.2078914e-08,6.2625795e-06
0.73861998,1.7808468,2.2936073e-08,6.3829865e-06
0.75282101,1.7808468,2.3826509e-08,6.5057085e-06
0.76729507,1.7808468,2.4751514e-08,6.6307901e-06
0.78204741,1.7808468,2.571243e-08,6.7582765e-06
0.79708339,1.7808468,2.6710652e-08,6.888214e-06
0.81240846,1.7808468,2.7747626e-08,7.0206498e-06
0.82802817,1.7808468,2.8824859e-08,7.1556318e-06
0.8439482,1.7808468,2.9943912e-08,7.2932091e-06
0.86017431,1.7808468,3.110641e-08,7.4334314e-06
0.87671239,1.7808468,3.2314039e-08,7.5763498e-06
0.89356844,1.7808468,3.3568552e-08,7.7220159e-06
0.91074857,1.7808468,3.4871767e-08,7.8704827e-06
0.92825901,1.7808468,3.6225577e-08,8.021804e-06
0.94610612,1.7808468,3.7631945e-08,8.1760347e-06
0.96429636,1.7808468,3.9092911e-08,8.3332306e-06
0.98283633,1.7808468,4.0610597e-08,8.4934489e-06
1.0017328,1.7808468,4.2187202e-08,8.6567476e-06
1.0209925,1.7808468,4.3825015e-08,8.8231859e-06
1.0406226,1.7808468,4.5526413e-08,8.9928243e-06
1.06063,1.7808468,4.7293862e-08,9.1657242e-06
1.0810221,1.7808468,4.9129929e-08,9.3419483e-06
1.1018063,1.7808468,5.1037276e-08,9.5215606e-06
1.1229901,1.7808468,5.3018672e-08,9.7046262e-06
1.1445812,1.7808468,5.507699e-08,9.8912115e-06
1.1665874,1.7808468,5.7215217e-08,1.0081384e-05
1.1890167,1.7808468,5.9436456e-08,1.0275213e-05
1.2118773,1.7808468,6.1743928e-08,1.0472769e-05
1.2351774,1.7808468,6.4140983e-08,1.0674123e-05
1.2589254,1.7808468,6.6631097e-08,1.0879348e-05
1.2831301,1.7808468,6.9217884e-08,1.1088519e-05
1.3078001,1.7808468,7.1905096e-08,1.1301712e-05
1.3329444,1.7808468,7.4696633e-08,1.1519003e-05
1.3585721,1.7808468,7.7596544e-08,1.1740473e-05
1.3846926,1.7808468,8.0609037e-08,1.19662e-05
1.4113153,1.7808468,8.3738482e-08,1.2196267e-05
1.4384499,1.7808468,8.698942e-08,1.2430758e-05
1.4661061,1.7808468,9.0366568e-08,1.2669757e-05
1.4942941,1.7808468,9.3874826e-08,1.2913351e-05
1.5230241,1.7808468,9.7519283e-08,1.3161629e-05
1.5523064,1.7808468,1.0130523e-07,1.341468e-05
1.5821517,1.7808468,1.0523815e-07,1.3672596e-05
1.6125708,1.7808468,1.0932376e-07,1.3935472e-05
1.6435748,1.7808468,1.1356798e-07,1.4203401e-05
1.6751749,1.7808468,1.1797698e-07,1.4476482e-05
1.7073825,1.7808468,1.2255714e-07,1.4754813e-05
1.7402094,1.7808468,1.2731512e-07,1.5038495e-05
1.7736674,1.7808468,1.3225781e-07,1.5327632e-05
1.8077687,1.7808468,1.3739239e-07,1.5622327e-05
1.8425256,1.7808468,1.4272631e-07,1.5922689e-05
1.8779508,1.7808468,1.482673e-07,1.6228825e-05
1.9140571,1.7808468,1.5402341e-07,1.6540848e-05
1.9508576,1.7808468,1.6000299e-07,1.6858869e-05
1.9883656,1.7808468,1.6621471e-07,1.7183005e-05
2.0265948,1.7808468,1.7266758e-07,1.7513373e-05
2.0655589,1.7808468,1.7937097e-07,1.7850092e-05
2.1052723,1.7808468,1.863346e-07,1.8193286e-05
